ObjId,DocumentType,DocId,DocketId,Title,Food,Tobacco
0900006480eb63b7,Supporting & Related Material,FDA-2010-N-0568-0745,FDA-2010-N-0568,"reference 179 - ""u.s. census bureau population division, table co-est2001-12-00--time series of intercensal state population estimates: april 1, 1990 to april 1, 2000, april 11, 2002,"" - [required warnings for cigarette packages and advertisements; final rule]",0,0
0900006480bad0e0,Supporting & Related Material,FDA-2010-N-0568-0007,FDA-2010-N-0568,list of documents for the notice of availability and request for comments - [required warnings for cigarette packages and advertisements; research report] re fda-2010-n-0568-0006,0,0
0900006480eb5da9,Supporting & Related Material,FDA-2010-N-0568-0713,FDA-2010-N-0568,"reference 140 - ""u.s. department of labor, bureau of labor statistics. consumer price index detailed report"" - [required warnings for cigarette packages and advertisements; final rule]",0,0
0900006480eb5dd4,Supporting & Related Material,FDA-2010-N-0568-0716,FDA-2010-N-0568,"reference 145 - ""national fire protection association, news release, july 16, 2004."" - [required warnings for cigarette packages and advertisements; final rule]",0,0
0900006480eb619c,Supporting & Related Material,FDA-2010-N-0568-0721,FDA-2010-N-0568,"reference 151 - ""u.s. census bureau, nonemployer statistics, u.s., all industries, 2008, retail trade, accommodation and food services"" - [required warnings for cigarette packages and advertisements; final rule]",1,0
0900006480eb61bd,Supporting & Related Material,FDA-2010-N-0568-0729,FDA-2010-N-0568,"reference 160 - ""u.s. census bureau, american factfinder, 2006 annual survey of manufacturers,"" 2008"" - [required warnings for cigarette packages and advertisements; final rule]",0,0
0900006480e9996b,Supporting & Related Material,FDA-2010-N-0568-0257,FDA-2010-N-0568,"reference 6 - ""centers for disease control and prevention, ""tobacco use among middle and high school students--united states, 2000-2009"" - [required warnings for cigarette packages and advertisements; final rule]",0,1
0900006480eb3f88,Supporting & Related Material,FDA-2010-N-0568-0691,FDA-2010-N-0568,"reference 64 - ""u.s. food and drug administration, cigarette required warnings, june 2011""  - [required warnings for cigarette packages and advertisements; final rule]",1,0
0900006480e9996e,Supporting & Related Material,FDA-2010-N-0568-0258,FDA-2010-N-0568,"reference 7 - ""substance abuse and mental health services administration, ""results from the 2008 national survey on drug use and health: national findings"" - [required warnings for cigarette packages and advertisements; final rule]",0,0
0900006482a3ef61,Other,FDA-1992-S-0039-0064,FDA-1992-S-0039,cber memo to the division of dockets management,0,0
090000648052882e,Notice,FDA-1992-S-0039-0001,FDA-1992-S-0039,electronic submissions; establishment of public docket,0,0
0900006480528898,Supporting & Related Material,FDA-1992-S-0039-0019,FDA-1992-S-0039,"cder, cfr 314(50) new drug applications memo 6 - memorandum",0,0
09000064805288b7,Supporting & Related Material,FDA-1992-S-0039-0027,FDA-1992-S-0039,"cvm, cfr 11.2(b)(2) final disposition of memo 11 - memorandum",0,0
09000064805288bb,Supporting & Related Material,FDA-1992-S-0039-0028,FDA-1992-S-0039,cder to the division of docket postmarketing expedited safety reports – “15-day alert reports memo 12 - memorandum,0,0
0900006481e620b5,Other,FDA-1992-S-0039-0062,FDA-1992-S-0039,"letter from epic pharma, llc to fda re: information request product quality reference #206770",0,0
09000064828d4c21,Supporting & Related Material,FDA-1992-S-0039-0063,FDA-1992-S-0039,fda/cvm memo to the division of dockets management using the,0,0
09000064814a18df,Supporting & Related Material,FDA-1992-S-0039-0060,FDA-1992-S-0039,"fda/cdrh memo to the division of dockets management submission of device information (di) record to the global unique device identification database (gudid), in compliance with the unique device identification rule - memorandum",0,0
0900006480552d61,Supporting & Related Material,FDA-1992-S-0039-0054,FDA-1992-S-0039,fda center fo devices and radiological health to the division of dockets management - memorandum,0,0
090000648052890d,Other,FDA-1992-S-0039-0050,FDA-1992-S-0039,cber blood establishment registration - memo 25,0,0
090000648052892a,Supporting & Related Material,FDA-1992-S-0039-0010,FDA-1992-S-0039,cder to the division of dockets management orphan-drug designation requests memo 33 - memorandum,0,0
09000064805288a0,Supporting & Related Material,FDA-1992-S-0039-0022,FDA-1992-S-0039,"cber, biologics license applications (bla)product license applications (pla) establishment license applications (ela) new drug applications - memo 8 - supplement",0,0
09000064805288d1,Other,FDA-1992-S-0039-0040,FDA-1992-S-0039,cber advertisements and promotional labeling - memo 20,0,0
09000064805288d4,Other,FDA-1992-S-0039-0041,FDA-1992-S-0039,cber advertisements and promotional labeling - memo 20,0,0
0900006480f43469,Supporting & Related Material,FDA-1992-S-0039-0058,FDA-1992-S-0039,fda/cvm memo to the division of dockets management using the esubmitter tool instead of adobe acrobat pdf smartforms - memorandum,0,0
0900006480528922,Supporting & Related Material,FDA-1992-S-0039-0003,FDA-1992-S-0039,cder investigational new drug applications  new drug applications abbreviated newdrug applications master files annual reports promotional material memo 27 - memorandum,0,0
09000064805288a4,Other,FDA-1992-S-0039-0023,FDA-1992-S-0039,"cber, cfr 601.2, 314.50 biologics marketing applications - memo 9",0,0
09000064805288dc,Other,FDA-1992-S-0039-0043,FDA-1992-S-0039,cber investigational nda - memo 21,0,0
090000648052889b,Supporting & Related Material,FDA-1992-S-0039-0020,FDA-1992-S-0039,"cder to the division of dockets management, withdrawal of case report forms, memo 2 and case report tabulations memo 3 - memorandum",0,0
09000064805288c8,Supporting & Related Material,FDA-1992-S-0039-0038,FDA-1992-S-0039,cder advertisements and promotional labeling memo 18 - memorandum,0,0
090000648066936b,Supporting & Related Material,FDA-1992-S-0039-0055,FDA-1992-S-0039,"fda center for drug evaluation and research, et al to the division of dockets management - memorandum",0,0
09000064805288ac,Supporting & Related Material,FDA-1992-S-0039-0025,FDA-1992-S-0039,"cvm, cfr 11.2(b)(2) final disposition of memo 10",0,0
09000064805288bd,Supporting & Related Material,FDA-1992-S-0039-0029,FDA-1992-S-0039,cvm cfr 11.2(b) (2) guidance for indudstry memo 13 - memorandum,0,0
09000064805288e7,Supporting & Related Material,FDA-1992-S-0039-0046,FDA-1992-S-0039,cder abbreviated new drug applications memo 24 - memorandum re fda-1992-s-0039-0047,0,0
090000648052891c,Other,FDA-1992-S-0039-0051,FDA-1992-S-0039,cber blood establishment registration - memo 26,0,0
090000648294f0f0,Other,FDA-2017-D-4359-0002,FDA-2017-D-4359,"guidance for industry 68 on small entites compliance guide for protein blenders, feed manufacturers, and distributors",0,0
090000648294f0ee,Other,FDA-2017-D-4359-0001,FDA-2017-D-4359,guidance for industry on small entitles compliance guide for renderers,0,0
090000648294f0f2,Other,FDA-2017-D-4359-0003,FDA-2017-D-4359,guidance for industry on small entities compliance guide for feeders of ruminant animals with on-farm feed mixing operations,0,0
090000648294fa11,Other,FDA-2017-D-4359-0005,FDA-2017-D-4359,guidance for industry on questions and answers bse feed regulation,0,0
090000648294fa0f,Other,FDA-2017-D-4359-0004,FDA-2017-D-4359,guidance for industry on small entities compliance guide for feeders of ruminant animals without on-farm feed mixing operations,0,0
090000648094efb0,Other,FDA-2002-N-0031-0154,FDA-2002-N-0031,form letter sample #10 - [multiple submitters=4] - form letter comment (c507),0,0
090000648094ec3e,Other,FDA-2002-N-0031-0148,FDA-2002-N-0031,form letter sample #4 - [multiple submitters=7] - form letter comment (emc45),0,0
090000648053331a,Supporting & Related Material,FDA-2002-N-0031-0128,FDA-2002-N-0031,findings of no significant impact,0,0
0900006480533338,Supporting & Related Material,FDA-2002-N-0031-0129,FDA-2002-N-0031,environmental assessment,0,0
09000064805239b5,Supporting & Related Material,FDA-2002-N-0031-0111,FDA-2002-N-0031,substances prohibited from use in animal food or feed - references,1,0
09000064805239d2,Supporting & Related Material,FDA-2002-N-0031-0112,FDA-2002-N-0031,reference 1 - opinion of the scientific steering committee on the human exposure risk (her) via food with respect to bse,1,0
09000064805239f4,Supporting & Related Material,FDA-2002-N-0031-0114,FDA-2002-N-0031,"reference 3 - an estimate of the prevalence of bse in the united states, usda",0,0
0900006480523b2e,Supporting & Related Material,FDA-2002-N-0031-0121,FDA-2002-N-0031,reference 14 - oig report no. 50601-10-kc - audit report,0,0
090000648048a5ef,Other,FDA-2002-N-0031-0094,FDA-2002-N-0031,the honorable paul e. kanjorski to the food and drug administration - letter,1,0
090000648048a62a,Other,FDA-2002-N-0031-0100,FDA-2002-N-0031,the honorable p. sarbanes to the food and drug administration - letter,1,0
0900006480523b1d,Supporting & Related Material,FDA-2002-N-0031-0118,FDA-2002-N-0031,"reference 9 - ""opinion on the safety of ruminant blood with respect to tse risks",0,0
0900006480523b37,Supporting & Related Material,FDA-2002-N-0031-0120,FDA-2002-N-0031,"reference 16 - ""economic impacts of fda regulatory changes due to risk of bovine spongiform encephalopathy""",0,0
0900006480523baf,Supporting & Related Material,FDA-2002-N-0031-0124,FDA-2002-N-0031,"reference 23 - ""an economic chronology of bovine spongiform encephalopathy in north america""",0,0
0900006480523bcb,Supporting & Related Material,FDA-2002-N-0031-0126,FDA-2002-N-0031,"reference 26 - ""economic impacts of proposed changes to livestock feed regulations""",0,0
0900006480523bf8,Supporting & Related Material,FDA-2002-N-0031-0127,FDA-2002-N-0031,"reference 28 - national agricultural statistics service, usda",0,0
09000064804896b9,Notice,FDA-2002-N-0031-0002,FDA-2002-N-0031,substances prohibited from use in animal food or feed; animal proteins prohibited in ruminant feed; correction,1,0
090000648094bc24,Proposed Rule,FDA-2002-N-0031-0132,FDA-2002-N-0031,substances prohibited from use in animal food or feed; final rule: proposed delay of effective date,1,0
090000648094f00a,Other,FDA-2002-N-0031-0156,FDA-2002-N-0031,form letter sample #12 - [multiple submitters=3] - form letter comment (c531),0,0
090000648048a4b5,Other,FDA-2002-N-0031-0063,FDA-2002-N-0031,the honorable jim bunning to the food and drug administration - letter,1,0
090000648048a608,Other,FDA-2002-N-0031-0099,FDA-2002-N-0031,the honorable barbara a. mikulski to the food and drug administration - letter,1,0
090000648048a52f,Supporting & Related Material,FDA-2002-N-0031-0072,FDA-2002-N-0031,facsimile sheet - [the honorable john e. peterson - comment],0,0
090000648048a633,Other,FDA-2002-N-0031-0102,FDA-2002-N-0031,nate berry to the food and drug administration - letter,1,0
0900006480523b71,Supporting & Related Material,FDA-2002-N-0031-0123,FDA-2002-N-0031,"reference 19 - united kingdom, department for environment, food and rural affairs, 2007",1,0
090000648094eaa8,Other,FDA-2002-N-0031-0146,FDA-2002-N-0031,form letter sample#2 - [multiple submitters=13] - form letter comment (c52),0,0
090000648094ee6a,Other,FDA-2002-N-0031-0151,FDA-2002-N-0031,form letter sample #7 - [multiple submitters=10] - form letter comment (c92),0,0
0900006481304148,Proposed Rule,FDA-2012-N-0920-0001,FDA-2012-N-0920,"tobacco products, user fees, requirements for the submission of data needed to calculate user fees for domestic manufacturers and importers of tobacco products",0,1
