ObjId,DocumentType,DocId,DocketId,Title
0900006480eb5da1,Supporting & Related Material,FDA-2010-N-0568-0712,FDA-2010-N-0568,"Reference 136 - ""Arias, E., United States Life Tables, 2006, National Vital Statistics Reports, 58(21); June 28, 2010"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb5dc7,Supporting & Related Material,FDA-2010-N-0568-0714,FDA-2010-N-0568,"Reference 142 - ""U.S. Department ofCommerce, Census Bureau 2008, National Cancer Institute and Centers for Disease Control and Prevention co-sponsored Tobacco Use Supplement to the Current Population Survey 2006-2007"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480b87423,Proposed Rule,FDA-2010-N-0568-0001,FDA-2010-N-0568,Required Warnings for Cigarette Packages and Advertisements
0900006480eb555a,Supporting & Related Material,FDA-2010-N-0568-0697,FDA-2010-N-0568,"Reference 89 - ""U.S. Department of Health and Human Services, Ending the Tobacco Epidemic: A Tobacco Control Strategic Action Plan for the U.S. Department of Health and Human Services, Nov. 10, 2010"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480e9ea5d,Supporting & Related Material,FDA-2010-N-0568-0261,FDA-2010-N-0568,"Reference 17 - ""U.S. Department of Health and Human Services, The Health Consequences of Involuntary Exposure to Tobacco Smoke,  A Report of the Surgeon General; 2006"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480bb0be7,Notice,FDA-2010-N-0568-0006,FDA-2010-N-0568,Required Warnings for Cigarette Packages and Advertisements; Research Report
0900006480bad0e1,Supporting & Related Material,FDA-2010-N-0568-0008,FDA-2010-N-0568,"(1) Experimental Study of Graphic Cigarette Warning Labels, Final Results Report, December 2010 - [Required Warnings for Cigarette Packages and Advertisements; Research Report] re FDA-2010-N-0568-0006"
0900006480eb555d,Supporting & Related Material,FDA-2010-N-0568-0700,FDA-2010-N-0568,"Reference 92 - ""NTlA Research Preview, Digital Nation: Expanding Internet Usage, U.S. Department of Commerce: National Telecommunications and Information Administration, February 2011"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb556c,Supporting & Related Material,FDA-2010-N-0568-0702,FDA-2010-N-0568,"Reference 102 - ""U.S. Census Bureau, Language Use and English-Speaking Ability: 2000,"" October 2003"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb61de,Supporting & Related Material,FDA-2010-N-0568-0733,FDA-2010-N-0568,"Reference 165- ""Tax Foundation, State Sales, Gasoline, Cigarette and Alcohol Tax Rates by State, 2000-2010"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb61e3,Supporting & Related Material,FDA-2010-N-0568-0738,FDA-2010-N-0568,"Reference 170 - ""U.S Department of Agriculture, Foreign Agricultural Service, Global Agricultural Trade System"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb63b6,Supporting & Related Material,FDA-2010-N-0568-0744,FDA-2010-N-0568,"Reference 178 - ""Jamison, N., et al., Federal and State Cigarette Excise Taxes--United States, 1995-2009, Morbidity and Mortality Weekly Report"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb63b7,Supporting & Related Material,FDA-2010-N-0568-0745,FDA-2010-N-0568,"Reference 179 - ""U.S. Census Bureau Population Division, Table CO-EST2001-12-00--Time Series of Intercensal State Population Estimates: April 1, 1990 to April 1, 2000, April 11, 2002,"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480bad0e0,Supporting & Related Material,FDA-2010-N-0568-0007,FDA-2010-N-0568,List of Documents for the Notice of Availability and Request for Comments - [Required Warnings for Cigarette Packages and Advertisements; Research Report] re FDA-2010-N-0568-0006
0900006480eb5da9,Supporting & Related Material,FDA-2010-N-0568-0713,FDA-2010-N-0568,"Reference 140 - ""U.S. Department of Labor, Bureau of Labor Statistics. Consumer Price Index Detailed Report"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb5dd4,Supporting & Related Material,FDA-2010-N-0568-0716,FDA-2010-N-0568,"Reference 145 - ""National Fire Protection Association, News Release, July 16, 2004."" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb619c,Supporting & Related Material,FDA-2010-N-0568-0721,FDA-2010-N-0568,"Reference 151 - ""U.S. Census Bureau, Nonemployer Statistics, U.S., All Industries, 2008, Retail Trade, Accommodation and Food Services"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb61bd,Supporting & Related Material,FDA-2010-N-0568-0729,FDA-2010-N-0568,"Reference 160 - ""U.S. Census Bureau, American FactFinder, 2006 Annual Survey of Manufacturers,"" 2008"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480e9996b,Supporting & Related Material,FDA-2010-N-0568-0257,FDA-2010-N-0568,"Reference 6 - ""Centers for Disease Control and Prevention, ""Tobacco Use Among Middle and High School Students--United States, 2000-2009"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480eb3f88,Supporting & Related Material,FDA-2010-N-0568-0691,FDA-2010-N-0568,"Reference 64 - ""U.S. Food and Drug Administration, Cigarette Required Warnings, June 2011""  - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006480e9996e,Supporting & Related Material,FDA-2010-N-0568-0258,FDA-2010-N-0568,"Reference 7 - ""Substance Abuse and Mental Health Services Administration, ""Results from the 2008 National Survey on Drug Use and Health: National Findings"" - [Required Warnings for Cigarette Packages and Advertisements; Final Rule]"
0900006482a3ef61,Other,FDA-1992-S-0039-0064,FDA-1992-S-0039,CBER Memo to the Division of Dockets Management
090000648052882e,Notice,FDA-1992-S-0039-0001,FDA-1992-S-0039,Electronic Submissions; Establishment of Public Docket
0900006480528898,Supporting & Related Material,FDA-1992-S-0039-0019,FDA-1992-S-0039,"CDER, CFR 314(50) New Drug Applications Memo 6 - Memorandum"
09000064805288b7,Supporting & Related Material,FDA-1992-S-0039-0027,FDA-1992-S-0039,"CVM, CFR 11.2(b)(2) Final Disposition of Memo 11 - Memorandum"
09000064805288bb,Supporting & Related Material,FDA-1992-S-0039-0028,FDA-1992-S-0039,CDER to the Division of Docket Postmarketing Expedited Safety Reports – “15-day Alert Reports Memo 12 - Memorandum
0900006481e620b5,Other,FDA-1992-S-0039-0062,FDA-1992-S-0039,"Letter from Epic Pharma, LLC to FDA re: Information Request Product Quality Reference #206770"
09000064828d4c21,Supporting & Related Material,FDA-1992-S-0039-0063,FDA-1992-S-0039,FDA/CVM Memo to the Division of Dockets Management Using the
09000064814a18df,Supporting & Related Material,FDA-1992-S-0039-0060,FDA-1992-S-0039,"FDA/CDRH Memo to the Division of Dockets Management Submission of Device Information (DI) record to the Global Unique Device Identification Database (GUDID), in compliance with the Unique Device Identification Rule - Memorandum"
0900006480552d61,Supporting & Related Material,FDA-1992-S-0039-0054,FDA-1992-S-0039,FDA Center fo Devices and Radiological Health to the Division of Dockets Management - Memorandum
090000648052890d,Other,FDA-1992-S-0039-0050,FDA-1992-S-0039,CBER Blood Establishment Registration - Memo 25
090000648052892a,Supporting & Related Material,FDA-1992-S-0039-0010,FDA-1992-S-0039,CDER to the Division of Dockets Management Orphan-Drug Designation Requests Memo 33 - Memorandum
09000064805288a0,Supporting & Related Material,FDA-1992-S-0039-0022,FDA-1992-S-0039,"CBER, Biologics License Applications (BLA)Product License Applications (PLA) Establishment License Applications (ELA) New Drug Applications - Memo 8 - Supplement"
09000064805288d1,Other,FDA-1992-S-0039-0040,FDA-1992-S-0039,CBER Advertisements and Promotional Labeling - Memo 20
09000064805288d4,Other,FDA-1992-S-0039-0041,FDA-1992-S-0039,CBER Advertisements and Promotional Labeling - Memo 20
0900006480f43469,Supporting & Related Material,FDA-1992-S-0039-0058,FDA-1992-S-0039,FDA/CVM Memo to the Division of Dockets Management Using the eSubmitter Tool Instead of Adobe Acrobat PDF SmartForms - Memorandum
0900006480528922,Supporting & Related Material,FDA-1992-S-0039-0003,FDA-1992-S-0039,CDER Investigational New Drug Applications  New Drug Applications Abbreviated NewDrug Applications Master Files Annual Reports Promotional Material Memo 27 - Memorandum
09000064805288a4,Other,FDA-1992-S-0039-0023,FDA-1992-S-0039,"CBER, CFR 601.2, 314.50 Biologics Marketing Applications - Memo 9"
09000064805288dc,Other,FDA-1992-S-0039-0043,FDA-1992-S-0039,CBER Investigational NDA - Memo 21
090000648052889b,Supporting & Related Material,FDA-1992-S-0039-0020,FDA-1992-S-0039,"CDER to the Division of Dockets Management, Withdrawal of Case Report Forms, Memo 2 and Case Report Tabulations Memo 3 - Memorandum"
09000064805288c8,Supporting & Related Material,FDA-1992-S-0039-0038,FDA-1992-S-0039,CDER Advertisements and Promotional Labeling Memo 18 - Memorandum
090000648066936b,Supporting & Related Material,FDA-1992-S-0039-0055,FDA-1992-S-0039,"FDA Center for Drug Evaluation and Research, et al to the Division of Dockets Management - Memorandum"
09000064805288ac,Supporting & Related Material,FDA-1992-S-0039-0025,FDA-1992-S-0039,"CVM, CFR 11.2(b)(2) Final Disposition of Memo 10"
09000064805288bd,Supporting & Related Material,FDA-1992-S-0039-0029,FDA-1992-S-0039,CVM CFR 11.2(b) (2) Guidance for Indudstry Memo 13 - Memorandum
09000064805288e7,Supporting & Related Material,FDA-1992-S-0039-0046,FDA-1992-S-0039,CDER Abbreviated New Drug Applications Memo 24 - Memorandum re FDA-1992-S-0039-0047
090000648052891c,Other,FDA-1992-S-0039-0051,FDA-1992-S-0039,CBER Blood Establishment Registration - Memo 26
090000648294f0f0,Other,FDA-2017-D-4359-0002,FDA-2017-D-4359,"Guidance for Industry 68 on Small Entites Compliance Guide for Protein Blenders, Feed Manufacturers, and Distributors"
090000648294f0ee,Other,FDA-2017-D-4359-0001,FDA-2017-D-4359,Guidance for Industry on Small Entitles Compliance Guide for Renderers
090000648294f0f2,Other,FDA-2017-D-4359-0003,FDA-2017-D-4359,Guidance for Industry on Small Entities Compliance Guide for Feeders of Ruminant Animals with On-Farm Feed Mixing Operations
090000648294fa11,Other,FDA-2017-D-4359-0005,FDA-2017-D-4359,Guidance for Industry on Questions and Answers BSE Feed Regulation
090000648294fa0f,Other,FDA-2017-D-4359-0004,FDA-2017-D-4359,Guidance for Industry on Small Entities Compliance Guide for Feeders of Ruminant Animals without On-Farm Feed Mixing Operations
090000648094efb0,Other,FDA-2002-N-0031-0154,FDA-2002-N-0031,Form Letter Sample #10 - [Multiple Submitters=4] - Form Letter Comment (C507)
090000648094ec3e,Other,FDA-2002-N-0031-0148,FDA-2002-N-0031,Form Letter Sample #4 - [Multiple Submitters=7] - Form Letter Comment (EMC45)
090000648053331a,Supporting & Related Material,FDA-2002-N-0031-0128,FDA-2002-N-0031,Findings of No Significant Impact
0900006480533338,Supporting & Related Material,FDA-2002-N-0031-0129,FDA-2002-N-0031,Environmental Assessment
09000064805239b5,Supporting & Related Material,FDA-2002-N-0031-0111,FDA-2002-N-0031,Substances Prohibited From Use in Animal Food or Feed - References
09000064805239d2,Supporting & Related Material,FDA-2002-N-0031-0112,FDA-2002-N-0031,Reference 1 - Opinion of the Scientific Steering Committee on the Human Exposure Risk (HER) via Food With Respect to BSE
09000064805239f4,Supporting & Related Material,FDA-2002-N-0031-0114,FDA-2002-N-0031,"Reference 3 - An Estimate of the Prevalence of BSE in the United States, USDA"
0900006480523b2e,Supporting & Related Material,FDA-2002-N-0031-0121,FDA-2002-N-0031,Reference 14 - OIG Report No. 50601-10-KC - Audit Report
090000648048a5ef,Other,FDA-2002-N-0031-0094,FDA-2002-N-0031,The Honorable Paul E. Kanjorski to the Food and Drug Administration - Letter
090000648048a62a,Other,FDA-2002-N-0031-0100,FDA-2002-N-0031,The Honorable P. Sarbanes to the Food and Drug Administration - Letter
0900006480523b1d,Supporting & Related Material,FDA-2002-N-0031-0118,FDA-2002-N-0031,"Reference 9 - ""Opinion on The Safety of Ruminant Blood with Respect to TSE Risks"
0900006480523b37,Supporting & Related Material,FDA-2002-N-0031-0120,FDA-2002-N-0031,"Reference 16 - ""Economic Impacts of FDA Regulatory Changes Due to Risk of Bovine Spongiform Encephalopathy"""
0900006480523baf,Supporting & Related Material,FDA-2002-N-0031-0124,FDA-2002-N-0031,"Reference 23 - ""An Economic Chronology of Bovine Spongiform Encephalopathy in North America"""
0900006480523bcb,Supporting & Related Material,FDA-2002-N-0031-0126,FDA-2002-N-0031,"Reference 26 - ""Economic Impacts of Proposed Changes to Livestock Feed Regulations"""
0900006480523bf8,Supporting & Related Material,FDA-2002-N-0031-0127,FDA-2002-N-0031,"Reference 28 - National Agricultural Statistics Service, USDA"
09000064804896b9,Notice,FDA-2002-N-0031-0002,FDA-2002-N-0031,Substances Prohibited From Use in Animal Food or Feed; Animal Proteins Prohibited in Ruminant Feed; Correction
090000648094bc24,Proposed Rule,FDA-2002-N-0031-0132,FDA-2002-N-0031,Substances Prohibited From Use in Animal Food or Feed; Final Rule: Proposed Delay of Effective Date
090000648094f00a,Other,FDA-2002-N-0031-0156,FDA-2002-N-0031,Form Letter Sample #12 - [Multiple Submitters=3] - Form Letter Comment (C531)
090000648048a4b5,Other,FDA-2002-N-0031-0063,FDA-2002-N-0031,The Honorable Jim Bunning to the Food and Drug Administration - Letter
090000648048a608,Other,FDA-2002-N-0031-0099,FDA-2002-N-0031,The Honorable Barbara A. Mikulski to the Food and Drug Administration - Letter
090000648048a52f,Supporting & Related Material,FDA-2002-N-0031-0072,FDA-2002-N-0031,Facsimile Sheet - [The Honorable John E. Peterson - Comment]
090000648048a633,Other,FDA-2002-N-0031-0102,FDA-2002-N-0031,Nate Berry to the Food and Drug Administration - Letter
0900006480523b71,Supporting & Related Material,FDA-2002-N-0031-0123,FDA-2002-N-0031,"Reference 19 - United Kingdom, Department for Environment, Food and Rural Affairs, 2007"
090000648094eaa8,Other,FDA-2002-N-0031-0146,FDA-2002-N-0031,Form Letter Sample#2 - [Multiple Submitters=13] - Form Letter Comment (C52)
090000648094ee6a,Other,FDA-2002-N-0031-0151,FDA-2002-N-0031,Form Letter Sample #7 - [Multiple Submitters=10] - Form Letter Comment (C92)
0900006481304148,Proposed Rule,FDA-2012-N-0920-0001,FDA-2012-N-0920,"Tobacco Products, User Fees, Requirements for the Submission of Data Needed to Calculate User Fees for Domestic Manufacturers and Importers of Tobacco Products"
0900006481fbd96d,Rule,FDA-2012-N-0920-0016,FDA-2012-N-0920,"Requirements for the Submission of Data Needed To Calculate User Fees
for Domestic Manufacturers and Importers of Cigars and Pipe Tobacco"
0900006481fbea5b,Supporting & Related Material,FDA-2012-N-0920-0019,FDA-2012-N-0920,Reference 2 Form FDA 3825 re Requirements for the Submission of Data Needed To Calculate User Fees for Domestic Manufacturers and Importers of Cigars and Pipe Tobacco
0900006481fbea5a,Supporting & Related Material,FDA-2012-N-0920-0018,FDA-2012-N-0920,"Reference 1 Regulatory Impact Analysis re Requirements for the Submission of Data Needed to Calculate User Fees for Domestic Manufacturers and Importers of Cigars and Pipe Tobacco re Requirements for the Submission of Data Needed To Calculate User Fees
for Domestic Manufacturers and Importers of Cigars and Pipe Tobacco"
